"date","focal_sex","focal_age","seq_num","x_coord","y_coord","comm","time","adult_m","adult_f","total","lat","long"
2005-04-07,"F",32,15,792929,9487049,"MT","09:45",0,4,7,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,16,792929,9487049,"MT","10:00",0,4,7,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,17,792929,9487049,"MT","10:15",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,18,792929,9487049,"MT","10:30",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,19,792929,9487049,"MT","10:45",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,20,792929,9487049,"MT","11:00",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,21,792929,9487049,"MT","11:15",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,22,792929,9487049,"MT","11:30",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,23,792929,9487049,"MT","11:45",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,24,792929,9487049,"MT","12:00",0,3,6,-4.63578956233562,29.6401326282339
2005-04-07,"F",32,25,793048,9486968,"MT","12:15",0,3,6,-4.63651755432339,29.6412071109905
2005-04-07,"F",32,26,793105,9486898,"MT","12:30",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,27,793105,9486898,"MT","12:45",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,28,793105,9486898,"MT","13:00",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,29,793105,9486898,"MT","13:15",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,30,793105,9486898,"MT","13:30",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,31,793105,9486898,"MT","13:45",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,32,793105,9486898,"MT","14:00",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,33,793105,9486898,"MT","14:15",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,34,793105,9486898,"MT","14:30",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,35,793105,9486898,"MT","14:45",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,36,793105,9486898,"MT","15:00",0,3,6,-4.63714822622831,29.6417228280164
2005-04-07,"F",32,37,793158,9486736,"MT","15:15",0,2,4,-4.63861043959562,29.6422056124496
2005-04-07,"F",32,38,793040,9486639,"MT","15:30",0,2,4,-4.63949101197005,29.6411461123088
2005-04-07,"F",32,39,793040,9486639,"MT","15:45",0,3,6,-4.63949101197005,29.6411461123088
2005-04-07,"F",32,40,793040,9486639,"MT","16:00",0,3,6,-4.63949101197005,29.6411461123088
2005-04-07,"F",32,41,793040,9486639,"MT","16:15",0,3,6,-4.63949101197005,29.6411461123088
2005-04-07,"F",32,42,793040,9486639,"MT","16:30",0,3,5,-4.63949101197005,29.6411461123088
2005-04-07,"F",32,43,792922,9486590,"MT","16:45",0,3,6,-4.63993780569229,29.6400849966043
2005-04-07,"F",32,44,792975,9486673,"MT","17:00",0,3,5,-4.63918594381653,29.6405595504944
2005-04-07,"F",32,45,793010,9486729,"MT","17:15",0,3,6,-4.63867868923806,29.6408728948006
2005-04-07,"F",32,46,792995,9486862,"MT","17:30",0,3,6,-4.63747726739962,29.6407333306664
2005-04-07,"F",32,47,792995,9486862,"MT","17:45",0,4,7,-4.63747726739962,29.6407333306664
2005-04-07,"F",32,48,792995,9486862,"MT","18:00",0,4,7,-4.63747726739962,29.6407333306664
2005-04-07,"F",32,49,792995,9486862,"MT","18:15",0,4,7,-4.63747726739962,29.6407333306664
2005-04-07,"F",32,50,792995,9486862,"MT","18:30",0,4,7,-4.63747726739962,29.6407333306664
2005-04-07,"F",32,51,792935,9487079,"MT","18:45",0,4,7,-4.63551824865331,29.6401856597457
2005-04-07,"F",32,52,792826,9487157,"MT","19:00",0,3,6,-4.63481702820791,29.6392013439572
2005-04-07,"M",23,3,791410,9482095,"KK","07:00",1,0,1,-4.68061061756766,29.626618044299
2005-04-07,"M",23,4,791410,9482095,"KK","07:15",1,0,1,-4.68061061756766,29.626618044299
2005-04-07,"M",23,5,791410,9482095,"KK","07:30",1,0,1,-4.68061061756766,29.626618044299
2005-04-07,"M",23,6,791410,9482095,"KK","07:45",1,0,1,-4.68061061756766,29.626618044299
2005-04-07,"M",23,7,791410,9482095,"KK","08:00",1,0,1,-4.68061061756766,29.626618044299
2005-04-07,"M",23,8,791467,9482103,"KK","08:15",1,0,1,-4.68053639192517,29.6271311780198
2005-04-07,"M",23,9,791698,9482177,"KK","08:30",1,0,1,-4.67985982547746,29.6292093135332
2005-04-07,"M",23,10,791698,9482177,"KK","08:45",1,0,1,-4.67985982547746,29.6292093135332
2005-04-07,"M",23,11,791698,9482177,"KK","09:00",1,0,1,-4.67985982547746,29.6292093135332
2005-04-07,"M",23,12,791698,9482177,"KK","09:15",1,0,1,-4.67985982547746,29.6292093135332
2005-04-07,"M",23,13,791742,9482208,"KK","09:30",1,0,1,-4.67957818487896,29.6296045775342
2005-04-07,"M",23,14,791782,9482234,"KK","09:45",1,0,1,-4.67934186527616,29.6299639817562
2005-04-07,"M",23,15,791782,9482234,"KK","10:00",1,0,1,-4.67934186527616,29.6299639817562
2005-04-07,"M",23,16,791782,9482234,"KK","10:15",1,0,1,-4.67934186527616,29.6299639817562
2005-04-07,"M",23,17,791808,9482278,"KK","10:30",1,0,1,-4.67894335168428,29.6301966796326
2005-04-07,"M",23,18,791821,9482309,"KK","10:45",1,0,1,-4.67866276088307,29.6303127247362
2005-04-07,"M",23,19,791852,9482366,"KK","11:00",1,0,1,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,20,791852,9482366,"KK","11:15",1,0,1,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,21,791852,9482366,"KK","11:30",1,0,1,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,22,791852,9482366,"KK","11:45",1,0,1,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,23,791852,9482366,"KK","12:00",1,0,1,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,24,791852,9482366,"KK","12:15",1,1,2,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,25,791852,9482366,"KK","12:30",1,1,2,-4.67814659561889,29.6305900186793
2005-04-07,"M",23,26,791928,9482410,"KK","12:45",1,1,2,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,27,791928,9482410,"KK","13:00",1,0,1,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,28,791928,9482410,"KK","13:15",1,1,2,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,29,791928,9482410,"KK","13:30",1,1,2,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,30,791928,9482410,"KK","13:45",1,1,2,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,31,791928,9482410,"KK","14:00",1,1,2,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,32,791928,9482410,"KK","14:15",1,0,1,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,33,791928,9482410,"KK","14:30",1,0,1,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,34,791928,9482410,"KK","14:45",1,0,1,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,35,791928,9482410,"KK","15:00",1,0,1,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,36,791928,9482410,"KK","15:15",2,1,3,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,37,791928,9482410,"KK","15:30",2,1,3,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,38,791928,9482410,"KK","15:45",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,39,791928,9482410,"KK","16:00",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,40,791928,9482410,"KK","16:15",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,41,791928,9482410,"KK","16:30",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,42,791928,9482410,"KK","16:45",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,43,791928,9482410,"KK","17:00",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,44,791928,9482410,"KK","17:15",2,2,4,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,45,791928,9482410,"KK","17:30",3,2,5,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,46,791928,9482410,"KK","17:45",3,2,5,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,47,791928,9482410,"KK","18:00",3,3,6,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,48,791928,9482410,"KK","18:15",3,3,6,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,49,791928,9482410,"KK","18:30",3,4,7,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,50,791928,9482410,"KK","18:45",3,4,7,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,51,791928,9482410,"KK","19:00",3,4,7,-4.67774638887154,29.6312730666855
2005-04-07,"M",23,52,791928,9482410,"KK","19:15",3,4,7,-4.67774638887154,29.6312730666855
2005-04-08,"F",14,6,792741,9487095,"MT","07:15",1,2,4,-4.63538018708858,29.6384378785539
2005-04-08,"F",14,7,792741,9487095,"MT","07:30",1,2,4,-4.63538018708858,29.6384378785539
2005-04-08,"F",14,8,792741,9487095,"MT","07:45",1,2,4,-4.63538018708858,29.6384378785539
2005-04-08,"F",14,9,792709,9487038,"MT","08:00",1,2,4,-4.6358963768915,29.6381515848384
2005-04-08,"F",14,10,792709,9487038,"MT","08:15",1,2,4,-4.6358963768915,29.6381515848384
2005-04-08,"F",14,11,792645,9487007,"MT","08:30",1,2,4,-4.63617867984712,29.6375762128788
2005-04-08,"F",14,12,792645,9487007,"MT","08:45",1,2,4,-4.63617867984712,29.6375762128788
2005-04-08,"F",14,13,792548,9486964,"MT","09:00",1,2,4,-4.63657053775304,29.636704029906
2005-04-08,"F",14,14,792548,9486964,"MT","09:15",1,2,4,-4.63657053775304,29.636704029906
2005-04-08,"F",14,15,792548,9486964,"MT","09:30",1,2,4,-4.63657053775304,29.636704029906
2005-04-08,"F",14,16,792405,9486939,"MT","09:45",1,2,4,-4.63680127456516,29.6354169450644
2005-04-08,"F",14,17,792172,9486934,"MT","10:00",1,2,4,-4.63685429208642,29.6333186056028
2005-04-08,"F",14,18,792172,9486934,"MT","10:15",1,2,4,-4.63685429208642,29.6333186056028
2005-04-08,"F",14,19,792172,9486934,"MT","10:30",1,2,4,-4.63685429208642,29.6333186056028
2005-04-08,"F",14,20,792082,9487049,"MT","10:45",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,21,792082,9487049,"MT","11:00",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,22,792082,9487049,"MT","11:15",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,23,792082,9487049,"MT","11:30",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,24,792082,9487049,"MT","11:45",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,25,792082,9487049,"MT","12:00",1,2,4,-4.63581804811461,29.6325041731596
2005-04-08,"F",14,26,792074,9487161,"MT","12:15",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,27,792074,9487161,"MT","12:30",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,28,792074,9487161,"MT","12:45",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,29,792074,9487161,"MT","13:00",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,30,792074,9487161,"MT","13:15",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,31,792074,9487161,"MT","13:30",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,32,792074,9487161,"MT","13:45",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,33,792074,9487161,"MT","14:00",1,2,4,-4.63480616043689,29.6324283733988
2005-04-08,"F",14,34,792092,9487295,"MT","14:15",1,2,4,-4.63359458343225,29.6325860061829
2005-04-08,"F",14,35,792092,9487295,"MT","14:30",1,2,4,-4.63359458343225,29.6325860061829
2005-04-08,"F",14,36,792092,9487295,"MT","14:45",1,2,4,-4.63359458343225,29.6325860061829
2005-04-08,"F",14,37,792092,9487295,"MT","15:00",1,2,4,-4.63359458343225,29.6325860061829
2005-04-08,"F",14,38,792092,9487295,"MT","15:15",1,2,4,-4.63359458343225,29.6325860061829
2005-04-08,"F",14,39,792127,9487428,"MT","15:30",1,2,4,-4.63239147321448,29.6328967822135
2005-04-08,"F",14,40,792156,9487551,"MT","15:45",1,2,4,-4.63127893583073,29.6331538542782
2005-04-08,"F",14,41,792156,9487551,"MT","16:00",1,2,4,-4.63127893583073,29.6331538542782
2005-04-08,"F",14,42,792252,9487632,"MT","16:15",1,2,4,-4.6305437086295,29.6340157593133
2005-04-08,"F",14,43,792345,9487601,"MT","16:30",1,2,4,-4.63082073658636,29.6348543906694
2005-04-08,"F",14,44,792345,9487601,"MT","16:45",1,2,4,-4.63082073658636,29.6348543906694
2005-04-08,"F",14,45,792345,9487601,"MT","17:00",1,2,4,-4.63082073658636,29.6348543906694
2005-04-08,"F",14,46,792345,9487601,"MT","17:15",1,2,4,-4.63082073658636,29.6348543906694
2005-04-08,"F",14,47,792345,9487601,"MT","17:30",1,2,4,-4.63082073658636,29.6348543906694
2005-04-08,"F",14,48,792524,9487623,"MT","17:45",1,2,4,-4.63061590872857,29.6364657964671
2005-04-08,"F",14,49,792524,9487623,"MT","18:00",1,2,4,-4.63061590872857,29.6364657964671
2005-04-08,"F",14,50,792524,9487623,"MT","18:15",1,2,4,-4.63061590872857,29.6364657964671
2005-04-08,"F",14,51,792524,9487623,"MT","18:30",1,2,4,-4.63061590872857,29.6364657964671
2005-04-08,"F",14,52,792625,9487673,"MT","18:45",1,2,4,-4.63016066121456,29.6373737653079
2005-04-08,"F",14,53,792600,9487466,"MT","19:00",1,2,4,-4.63203217615995,29.6371555394594
2005-04-08,"F",31,4,791923,9482405,"KK","07:00",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,5,791923,9482405,"KK","07:15",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,6,791923,9482405,"KK","07:30",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,7,791923,9482405,"KK","07:45",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,8,791923,9482405,"KK","08:00",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,9,791923,9482405,"KK","08:15",3,5,8,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,10,791923,9482405,"KK","08:30",1,5,6,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,11,791923,9482405,"KK","08:45",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,12,791923,9482405,"KK","09:00",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,13,791923,9482405,"KK","09:15",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,14,791923,9482405,"KK","09:30",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,15,791923,9482405,"KK","09:45",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,16,791923,9482405,"KK","10:00",1,4,5,-4.67779174376062,29.6312282004153
2005-04-08,"F",31,17,791827,9482387,"KK","10:15",1,4,5,-4.67795766278657,29.6303641344351
2005-04-08,"F",31,18,791827,9482387,"KK","10:30",1,4,5,-4.67795766278657,29.6303641344351
2005-04-08,"F",31,19,791827,9482387,"KK","10:45",1,4,5,-4.67795766278657,29.6303641344351
2005-04-08,"F",31,20,791723,9482378,"KK","11:00",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,21,791723,9482378,"KK","11:15",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,22,791723,9482378,"KK","11:30",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,23,791723,9482378,"KK","11:45",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,24,791723,9482378,"KK","12:00",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,25,791723,9482378,"KK","12:15",1,4,5,-4.6780425176792,29.6294277076168
2005-04-08,"F",31,26,791646,9482278,"KK","12:30",1,4,5,-4.6789488362717,29.6287375392887
2005-04-08,"F",31,27,791646,9482278,"KK","12:45",1,4,5,-4.6789488362717,29.6287375392887
2005-04-08,"F",31,28,791646,9482278,"KK","13:00",2,4,6,-4.6789488362717,29.6287375392887
2005-04-08,"F",31,29,791646,9482278,"KK","13:15",2,4,6,-4.6789488362717,29.6287375392887
2005-04-08,"F",31,30,791533,9482265,"KK","13:30",2,4,6,-4.67907014287702,29.6277201812112
2005-04-08,"F",31,31,791419,9482297,"KK","13:45",2,4,6,-4.67878481068329,29.6266922980647
2005-04-08,"F",31,32,791419,9482297,"KK","14:00",2,5,7,-4.67878481068329,29.6266922980647
2005-04-08,"F",31,33,791665,9482075,"KK","14:15",2,5,7,-4.68078272943008,29.6289155228143
2005-04-08,"F",31,34,791665,9482075,"KK","14:30",0,3,3,-4.68078272943008,29.6289155228143
2005-04-08,"F",31,35,791665,9482075,"KK","14:45",0,3,3,-4.68078272943008,29.6289155228143
2005-04-08,"F",31,36,791665,9482075,"KK","15:00",0,3,3,-4.68078272943008,29.6289155228143
2005-04-08,"F",31,37,791665,9482075,"KK","15:15",0,3,3,-4.68078272943008,29.6289155228143
2005-04-08,"F",31,38,791478,9481991,"KK","15:30",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,39,791478,9481991,"KK","15:45",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,40,791478,9481991,"KK","16:00",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,41,791478,9481991,"KK","16:15",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,42,791478,9481991,"KK","16:30",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,43,791478,9481991,"KK","16:45",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,44,791478,9481991,"KK","17:00",0,3,3,-4.68154817898373,29.6272340335378
2005-04-08,"F",31,45,791357,9481986,"KK","17:15",0,3,3,-4.68159745916449,29.6261443439253
2005-04-08,"F",31,46,791357,9481986,"KK","17:30",0,3,3,-4.68159745916449,29.6261443439253
2005-04-08,"F",31,47,791357,9481986,"KK","17:45",0,3,3,-4.68159745916449,29.6261443439253
2005-04-08,"F",31,48,791357,9481986,"KK","18:00",0,3,3,-4.68159745916449,29.6261443439253
2005-04-08,"F",31,49,791357,9481986,"KK","18:15",0,3,3,-4.68159745916449,29.6261443439253
2005-04-08,"F",31,50,791357,9481986,"KK","18:30",0,3,3,-4.68159745916449,29.6261443439253
2005-04-21,"F",13,3,792818,9487333,"MT","07:00",2,6,12,-4.63322677466192,29.6391233896467
2005-04-21,"F",13,4,792818,9487333,"MT","07:15",2,6,12,-4.63322677466192,29.6391233896467
2005-04-21,"F",13,5,792818,9487333,"MT","07:30",2,6,12,-4.63322677466192,29.6391233896467
2005-04-21,"F",13,6,792818,9487333,"MT","07:45",2,6,12,-4.63322677466192,29.6391233896467
2005-04-21,"F",13,7,793010,9487264,"MT","08:00",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,8,793010,9487264,"MT","08:15",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,9,793010,9487264,"MT","08:30",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,10,793010,9487264,"MT","08:45",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,11,793010,9487264,"MT","09:00",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,12,793010,9487264,"MT","09:15",2,6,12,-4.63384386842773,29.640854930342
2005-04-21,"F",13,13,793291,9487364,"MT","09:30",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,14,793291,9487364,"MT","09:45",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,15,793291,9487364,"MT","10:00",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,16,793291,9487364,"MT","10:15",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,17,793291,9487364,"MT","10:30",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,18,793291,9487364,"MT","10:45",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,19,793291,9487364,"MT","11:00",2,6,12,-4.63293069817961,29.6433823622849
2005-04-21,"F",13,20,793655,9487245,"MT","11:15",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,21,793655,9487245,"MT","11:30",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,22,793655,9487245,"MT","11:45",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,23,793655,9487245,"MT","12:00",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,24,793655,9487245,"MT","12:15",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,25,793655,9487245,"MT","12:30",2,5,11,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,26,793655,9487245,"MT","12:45",2,6,12,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,27,793655,9487245,"MT","13:00",2,7,15,-4.63399382734973,29.6466646723976
2005-04-21,"F",13,28,793763,9487101,"MT","13:15",2,7,15,-4.63529150952014,29.6476422029393
2005-04-21,"F",13,29,793763,9487101,"MT","13:30",2,7,15,-4.63529150952014,29.6476422029393
2005-04-21,"F",13,30,793763,9487101,"MT","13:45",2,7,15,-4.63529150952014,29.6476422029393
2005-04-21,"F",13,31,793705,9486845,"MT","14:00",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,32,793705,9486845,"MT","14:15",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,33,793705,9486845,"MT","14:30",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,34,793705,9486845,"MT","14:45",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,35,793705,9486845,"MT","15:00",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,36,793705,9486845,"MT","15:15",2,7,15,-4.63760694069153,29.6471284512453
2005-04-21,"F",13,44,792825,9487620,"MT","17:15",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,45,792825,9487620,"MT","17:30",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,46,792825,9487620,"MT","17:45",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,47,792825,9487620,"MT","18:00",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,48,792825,9487620,"MT","18:15",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,49,792825,9487620,"MT","18:30",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,50,792825,9487620,"MT","18:45",2,5,11,-4.63063290242245,29.6391768125198
2005-04-21,"F",13,51,792595,9487489,"MT","19:00",2,5,11,-4.6318244914654,29.6371097370425
2005-04-21,"F",13,52,792595,9487489,"MT","19:15",2,5,11,-4.6318244914654,29.6371097370425
2005-04-21,"F",13,53,792595,9487489,"MT","19:30",2,5,11,-4.6318244914654,29.6371097370425
2005-04-21,"F",13,54,792506,9487570,"MT","19:45",2,5,11,-4.63109547883082,29.636305456235
2005-04-21,"M",27,2,792320,9485258,"KK","07:00",7,5,13,-4.65199548310742,29.634707808282
2005-04-21,"M",27,3,792320,9485258,"KK","07:15",7,5,13,-4.65199548310742,29.634707808282
2005-04-21,"M",27,4,792320,9485258,"KK","07:30",7,5,13,-4.65199548310742,29.634707808282
2005-04-21,"M",27,5,792320,9485258,"KK","07:45",7,5,13,-4.65199548310742,29.634707808282
2005-04-21,"M",27,6,792320,9485258,"KK","08:00",7,5,13,-4.65199548310742,29.634707808282
2005-04-21,"M",27,7,792399,9485555,"KK","08:15",7,5,13,-4.64930880416049,29.635409350774
2005-04-21,"M",27,8,792399,9485555,"KK","08:30",7,5,13,-4.64930880416049,29.635409350774
2005-04-21,"M",27,9,792399,9485555,"KK","08:45",6,4,11,-4.64930880416049,29.635409350774
2005-04-21,"M",27,10,792742,9485508,"KK","09:00",6,4,11,-4.64972197421906,29.6385001982798
2005-04-21,"M",27,11,792742,9485508,"KK","09:15",6,4,11,-4.64972197421906,29.6385001982798
2005-04-21,"M",27,12,793083,9485632,"KK","09:30",6,4,11,-4.64858986243913,29.6415672689329
2005-04-21,"M",27,13,793424,9485732,"KK","09:45",6,4,11,-4.64767463126492,29.6446351322334
2005-04-21,"M",27,14,793424,9485732,"KK","10:00",6,5,12,-4.64767463126492,29.6446351322334
2005-04-21,"M",27,15,793424,9485732,"KK","10:15",6,5,12,-4.64767463126492,29.6446351322334
2005-04-21,"M",27,16,793424,9485732,"KK","10:30",6,5,12,-4.64767463126492,29.6446351322334
2005-04-21,"M",27,17,793639,9485894,"KK","10:45",6,5,12,-4.6462033619391,29.6465660706581
2005-04-21,"M",27,18,793678,9486296,"KK","11:00",6,5,12,-4.64256916744723,29.6469037707854
2005-04-21,"M",27,19,793678,9486296,"KK","11:15",6,5,12,-4.64256916744723,29.6469037707854
2005-04-21,"M",27,20,793678,9486296,"KK","11:30",6,5,12,-4.64256916744723,29.6469037707854
2005-04-21,"M",27,21,793073,9485582,"KK","11:45",6,5,12,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,22,793073,9485582,"KK","12:00",3,4,8,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,27,793073,9485582,"KK","13:15",3,2,5,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,28,793073,9485582,"KK","13:30",6,4,11,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,29,793073,9485582,"KK","13:45",6,4,11,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,30,793073,9485582,"KK","14:00",6,4,11,-4.64904205237068,29.6414788871653
2005-04-21,"M",27,31,793321,9485203,"KK","14:15",6,4,11,-4.65245870008556,29.6437252946113
2005-04-21,"M",27,32,793374,9484682,"KK","14:30",6,4,11,-4.65716519293593,29.6442202311064
2005-04-21,"M",27,33,793410,9484266,"KK","14:45",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,34,793410,9484266,"KK","15:00",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,35,793410,9484266,"KK","15:15",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,36,793410,9484266,"KK","15:30",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,37,793410,9484266,"KK","15:45",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,38,793410,9484266,"KK","16:00",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,39,793410,9484266,"KK","16:15",6,4,11,-4.6609233713284,29.6445585277589
2005-04-21,"M",27,40,793440,9484061,"KK","16:30",6,4,11,-4.66277494129981,29.6448356608347
2005-04-21,"M",27,41,793440,9484061,"KK","16:45",6,4,11,-4.66277494129981,29.6448356608347
2005-04-21,"M",27,42,793440,9484061,"KK","17:00",6,4,11,-4.66277494129981,29.6448356608347
2005-04-21,"M",27,43,793440,9484061,"KK","17:15",6,4,11,-4.66277494129981,29.6448356608347
2005-04-21,"M",27,44,793440,9484061,"KK","17:30",6,4,11,-4.66277494129981,29.6448356608347
2005-04-21,"M",27,45,793440,9484061,"KK","17:45",6,4,11,-4.66277494129981,29.6448356608347
